Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-11-11,75599.892313035,77150.063580555,75470.106311129,76230.06537124,420000.26890019
2021-11-12,75919.970611442,76610.044901296,75810.151686752,76139.910992294,514399.70350851
2021-11-15,76139.910992294,76240.048909848,75480.089849737,75840.102302576,328199.57217614
2021-11-16,75840.102302576,76400.088059052,75660.096076157,75939.937688658,328899.66462575
2021-11-17,76020.108528996,76200.114755416,74879.867407356,74989.988863518,357200.19123154
2021-11-18,74430.003107043,74499.8878773,72900.101448212,74069.990654203,558999.69129604
2021-11-19,74499.8878773,74499.8878773,73620.126353891,73769.879433013,352400.02949722
2021-11-22,73120.041829064,74249.996880623,72789.979992049,74119.908347244,333799.65068481
2021-11-24,74299.914573664,74679.89410372,72439.951077818,72890.117909603,387400.02436022
2021-11-25,73060.140597415,74329.865189488,72989.953295685,74069.990654203,388199.61059045
2021-11-26,73460.087204687,73820.099657527,71199.874570096,71630.074324665,752600.04442348
2021-11-29,70239.942206348,71820.064089693,70010.018286888,70500.119273106,705999.93415596
2021-11-30,71499.985791286,71600.123708841,67339.875506416,67400.079269538,929599.81067437
2021-12-01,67269.990736159,68140.071252433,66049.881305653,67080.000971131,843199.87435365
2021-12-02,66080.134452951,67920.130871581,65109.916019122,67139.90220278,894399.50607366
2021-12-03,66009.947151221,67000.132662266,65380.076624488,66650.103748034,860900.18152286
2021-12-06,66899.994744711,67950.081487405,65540.115773691,67810.009415418,547900.35023579
2021-12-07,67780.058799594,68919.997389761,67260.007197551,67859.927108459,727400.02167858
2021-12-08,68999.865698626,69070.053000356,67960.065026013,68749.974701949,577099.95685242
2021-12-09,68890.046773936,68959.931544194,68170.021868258,68629.869707179,436499.37873139
2021-12-10,68019.966257662,68979.89862141,67770.075260985,67999.999180446,743000.38204307
2021-12-13,68419.912864934,70029.985364104,68120.104175217,69760.127290211,573499.67027962
2021-12-14,69309.960458425,69499.950223453,67719.855036472,67859.927108459,486899.42422118
2021-12-15,67770.075260985,67940.097948797,66729.9720569,66959.89597636,439400.23394283
2021-12-16,68379.978710502,68969.915082802,67529.865271444,68969.915082802,600499.83631091
2021-12-17,68989.882160018,69390.131298763,67899.861262891,68059.900412095,659099.689826
2021-12-20,67390.09573093,68330.061017461,66300.074833803,66559.949369088,676299.88373918
2021-12-21,67269.990736159,68470.133089448,67020.099739482,68350.028094677,428699.85963739
2021-12-22,68739.991163341,68850.112619504,67859.927108459,68300.110401636,306699.66032878
2021-12-23,68180.005406866,68320.077478853,67489.931117011,68199.972484082,297299.97714196
2021-12-24,67750.108183769,68409.929326326,67509.898194227,67539.848810052,224499.94816162
2021-12-27,67479.947578403,67529.865271444,66260.14067937,66359.976065452,352600.00869081
2021-12-28,66769.906211332,66949.912437752,66100.101530167,66140.0356846,349199.70131159
2021-12-29,66579.916446304,66579.916446304,65010.08063304,65669.901775597,411999.44843612
2021-12-30,65230.021013893,65639.951159773,64440.111337957,65309.889322758,480599.58380702
2022-01-04,65139.866634946,65629.967621165,64379.907574835,64840.057945229,467299.47998496
2022-01-05,64199.901348415,64790.140252188,63870.142042873,64009.911583387,596299.94270147
2022-01-06,62300.003698136,63069.946296856,60770.102039305,60879.920963994,870599.66822799
2022-01-07,60610.062890101,61730.034403052,59650.130526354,60669.96412175,775599.63495067
2022-01-11,59779.91652826,60179.863135532,59209.947233176,59259.864926217,615100.30070747
2022-01-12,59720.015296611,60570.128735669,59520.041992975,60299.968130303,520600.05014206
2022-01-13,60299.968130303,60299.968130303,58410.054018632,59140.062462919,713199.84621332
2022-01-14,63969.977428955,64529.96318543,62869.97299322,63910.076197306,1536800.1068749
2022-01-17,64290.055727361,65540.115773691,63710.10289367,65099.932480514,705200.34792573
2022-01-18,65770.039693152,67869.910647067,65240.004552501,66640.120209426,982000.30918827
2022-01-19,66150.019223208,67600.052573174,65380.076624488,66490.064598831,781199.71345934
2022-01-20,66559.949369088,68110.120636609,65710.138461503,67639.986727606,782999.85674575
2022-01-21,66640.120209426,67459.980501187,66049.881305653,67390.09573093,604099.46179547
2022-01-24,67080.000971131,68399.945787718,66510.031676047,68180.005406866,538999.45812852
2022-01-25,67999.999180446,68089.851027919,67139.90220278,67999.999180446,576099.39979624
2022-01-26,68500.083705273,69129.954232005,67180.138888685,67620.01965039,599000.15763107
2022-01-27,67560.118418741,67570.101957349,65220.037475285,65839.924463409,680500.10789274
2022-01-28,65849.908002017,68180.005406866,65689.868852814,68089.851027919,612300.26145314
2022-01-31,68219.939561298,68229.923099906,66909.978283319,66990.149123658,470499.80817059
2022-02-01,66729.9720569,66990.149123658,65340.142470055,65669.901775597,476500.17561055
2022-02-02,65649.934698381,65989.980074004,64949.876869918,65240.004552501,544700.02205016
2022-02-03,63900.092658697,64140.000116766,62359.904929785,62850.005916003,647600.05983446
2022-02-04,62240.102466487,65129.883096338,62230.118927879,65089.948941906,562999.60571189
2022-02-07,64650.068180201,64739.920027674,63469.892904128,64050.148269293,347900.00182534
2022-02-08,64339.973420402,64779.854182107,63880.125581481,64149.983655374,261300.08631102
2022-02-09,64980.130017216,65459.944933353,64369.924036227,64739.920027674,498200.0666515
2022-02-10,65329.856399974,65400.043701704,64080.098885117,64310.022804578,495799.32469609
2022-02-14,63000.061526599,64100.065962333,61860.122936431,62319.970775352,552600.02655714
2022-02-15,62939.857763477,62990.077987991,62030.145624243,62970.110910774,394699.76074232
2022-02-16,63870.142042873,64699.985873242,63619.948514723,64430.127799349,481600.1408632
2022-02-17,64800.123790796,65129.883096338,63479.876442736,63700.119355061,458699.38302837
2022-02-18,62699.950305408,64749.903566282,62450.059308731,64339.973420402,492899.79166115
2022-02-21,63629.932053331,65279.938706933,63419.975211087,64409.858190659,330200.02520025
2022-02-22,63930.043274522,63950.010351738,62499.977001772,63360.073979438,413700.09794191
2022-02-24,63360.073979438,63469.892904128,60790.069116521,60940.124727116,587800.33115786
2022-02-25,61839.900984741,62199.883651081,61319.959493443,61750.1312487,491199.85358798
2022-02-28,62070.048898619,62530.043485648,61050.04780387,61829.960040817,463499.74763175
2022-03-01,62499.919413151,63800.074382121,62149.877690736,63290.073834747,471899.67430253
2022-03-02,62380.025604613,63350.020739016,62330.019644268,63250.008818326,419399.80064974
2022-03-03,62920.150224484,63640.115557162,62260.131796075,62520.102541724,457199.80262867
2022-03-04,62399.907492461,62410.14967711,60370.147487613,61290.136661671,598499.75469935
2022-03-07,60740.071097876,61340.142622016,59749.8928349,60709.947025379,463699.91976985
2022-03-08,60020.105765198,60330.082471192,58860.027733338,59079.933462566,564399.7836512
2022-03-09,59570.052122093,60800.018002145,58690.127964455,58690.127964455,586799.80941356
2022-03-10,59310.081376443,60719.887969303,59260.075416098,60109.875501239,846499.75538797
2022-03-11,60099.934557315,60449.97627973,58069.873311742,58760.015812648,850499.87854569
2022-03-14,58760.015812648,59060.051574718,57609.878724713,57930.097615356,569699.86384507
2022-03-15,57099.878177339,57230.014170526,54999.929083573,55299.964845643,797999.67293247
2022-03-16,55009.870027497,56340.149068964,54310.087823391,56029.871122245,707099.94480731
2022-03-17,58030.109536046,60089.993613391,57799.961622169,59909.851659859,763499.68956855
2022-03-18,59899.910715935,60769.893929648,59560.111178169,60209.887421929,559999.98013814
2022-03-22,61210.006628829,61810.078152969,60650.00012111,60650.00012111,467999.80319407
2022-03-23,62110.11391504,63810.015326045,61939.912905432,63810.015326045,662699.90559836
2022-03-24,62809.896119145,63629.873372513,62189.942707157,63230.126930478,501799.68201529
2022-03-25,64229.944896653,64300.133985571,62249.889611426,63069.866864794,418299.68379126
2022-03-28,63069.866864794,63069.866864794,61169.941612408,61939.912905432,416099.78203473
2022-03-29,62940.032112332,63180.120970133,62170.060819309,63099.990937291,429799.78889937
2022-03-30,63939.850078507,64060.04512777,62139.936746812,62949.973056256,479899.92061796
2022-03-31,62870.144264139,63180.120970133,62339.960588192,62990.038072677,513799.71952801
2022-04-01,62930.091168408,62930.091168408,61729.948120127,62270.072739999,504499.84813685
2022-04-04,61929.971961508,62210.12583573,60800.018002145,61250.07164525,393299.74395659
2022-04-05,61600.113367665,62740.008270952,60859.964906414,62509.860357075,508399.7192453
2022-04-06,62260.131796075,62870.144264139,61650.11932801,62270.072739999,421799.87454437
2022-04-07,61610.054311589,61650.11932801,60180.064590157,60180.064590157,589099.96321936
2022-04-08,60830.142074642,61250.07164525,58790.139885145,60170.123646233,690299.75950532
2022-04-11,59489.922089251,60170.123646233,58440.09816273,58529.867898771,561399.85726313
2022-04-12,57799.961622169,58500.045066999,56589.877629964,56670.007662806,552699.83836542
2022-04-13,56979.9843688,58829.903660841,56870.031504186,58300.021225619,552899.67854309
2022-04-14,57799.961622169,59939.975732356,57659.884685058,59549.86899352,476999.91431872
2022-04-15,61340.142622016,65139.993126788,61329.900437367,64810.134532946,1454299.7134389
2022-04-18,64089.867959542,64300.133985571,62799.955175221,64000.098223501,673899.91847954
2022-04-19,64529.980658724,64670.057595835,62129.995802888,62899.967095911,663699.77040757
2022-04-20,63109.931881215,64639.933523338,62420.090621034,64470.033754455,745399.87919084
2022-04-21,64150.116104536,66329.893990419,64119.992032039,66250.065198302,725799.93963889
2022-04-22,65409.904816361,65490.034849203,64229.944896653,64460.092810531,560099.90022698
2022-04-25,62730.067327028,62880.085208063,60979.858714952,61059.988747794,771299.76374588
2022-04-26,61670.001215858,61939.912905432,60130.058629812,61240.130701326,685299.77153839
2022-04-27,59429.975184981,61269.953533098,59200.128511829,60979.858714952,686799.90071264
2022-04-28,60449.97627973,61100.053764215,59320.022320367,60159.881461584,647499.76955946
2022-05-02,59610.117138514,61079.870635642,59100.116591139,60700.006081455,588999.71117009
2022-05-06,60690.065137531,61700.125288355,59870.087884163,61319.959493443,538299.72695806
2022-05-09,60430.094391882,60819.899889993,57079.996289491,57480.043972251,1015199.721188
2022-05-10,57509.866804023,58300.021225619,55700.012528403,58019.867351397,785299.86283747
2022-05-11,57840.02663859,59560.111178169,57459.860843678,59000.104670449,556399.8692962
2022-05-12,57189.949154105,57380.032051561,56090.119267239,56290.143108619,599199.85924206
2022-05-13,56939.919352379,59250.134472174,56519.989781771,58779.897700496,712599.86517885
2022-05-16,59999.922636625,61069.929691718,59250.134472174,59830.022867742,662099.72114449
2022-05-17,59830.022867742,60630.118233262,59310.081376443,60230.070550502,412399.75110395
2022-05-18,60430.094391882,60819.899889993,59560.111178169,60030.046709122,415999.86194589
2022-05-19,57499.925860099,58509.986010923,57420.097067982,58159.944288508,618799.79879402
2022-05-20,58290.080281695,59930.034788432,57940.03855928,59629.999026362,513499.9592615
2022-05-23,60280.076510847,60709.947025379,59660.123098859,60449.97627973,508299.79915647
2022-05-24,60599.994160765,60640.059177186,59499.863033175,59860.146940239,460799.91347061
2022-05-25,59119.998478987,59980.040748777,58690.127964455,59579.993066017,470699.96931564
2022-05-26,59579.993066017,61600.113367665,59579.993066017,59820.081923818,774099.84995629
2022-05-27,60819.899889993,60819.899889993,59329.963264291,59649.88091421,543799.97929003
2022-05-30,60650.00012111,61679.942159782,60509.923183999,61600.113367665,745199.70705274
2022-05-31,61579.930239092,62339.960588192,60819.899889993,61949.853849356,670799.7400422
2022-06-01,61419.971414133,61949.853849356,61329.900437367,61610.054311589,366499.91468117
2022-06-02,61310.018549519,63819.956269969,61059.988747794,63149.996897636,729699.81074734
2022-06-03,64939.969285408,67270.066293051,64899.904268987,66850.136722443,1350299.8309425
2022-06-06,66140.112333688,68989.849591904,66050.041356922,68700.056014483,954999.69344666
2022-06-07,68700.056014483,68819.949823021,67749.942767928,68480.150285255,696699.95655767
2022-06-08,68950.085816208,69210.056561858,67870.137817191,68500.032173103,628599.93455021
2022-06-09,69000.091776553,70749.999147904,68609.985037717,69830.009973846,931299.71064815
2022-06-10,69639.92707639,69789.944957425,68009.913513577,69179.932489361,900399.83812618
2022-06-13,67179.995316285,68400.020252413,66889.900498139,67160.113428437,812499.70442866
2022-06-14,65990.094452653,67049.859323098,65709.940578431,67049.859323098,647799.8617864
2022-06-15,66660.053824986,67780.066840425,66410.024023261,67139.930299864,592499.9019232
2022-06-16,69980.027854881,70480.087458331,68109.925434267,68109.925434267,835099.90232912
2022-06-17,66619.988808565,68550.038133448,66600.106920717,68480.150285255,938799.69259855
2022-06-20,69539.9151557,69579.980172121,67460.149190507,69100.103697243,671599.76467374
2022-06-21,69389.897274665,70080.039775571,68900.079855863,69000.091776553,645199.94771409
2022-06-22,69379.956330741,69679.992092811,68709.996958407,69499.850139279,445899.86965865
2022-06-23,69749.879941004,71229.875622781,69720.057109232,70800.005108249,652899.76984217
2022-06-24,70809.946052173,71269.940639202,69420.021347162,70440.02244191,687099.99293958
2022-06-27,71009.969893553,71800.12431515,70390.016481565,71490.147609155,498599.91544954
2022-06-28,71610.041417694,72990.025178781,71379.893503816,72000.14815653,611099.97666595
2022-06-29,71379.893503816,72160.106981489,70840.07012467,71539.852328775,644099.83085562
2022-06-30,71900.13623584,72089.917892571,70850.011068594,71079.857741746,722599.84111271
2022-07-01,70199.933584109,70309.886448723,68090.043546419,68240.061427454,818699.72934291
2022-07-04,68979.90864798,69870.074990267,66779.947633525,67370.078213741,849899.69409182
2022-07-05,68030.09664215,70399.957425489,67720.119936156,70290.004560875,933199.85213817
2022-07-06,69189.873433285,69389.897274665,67930.08472146,68080.102602495,750099.77493084
2022-07-07,68500.032173103,68650.050054138,67549.918926548,67999.972569653,537099.69001075
2022-07-08,69000.091776553,69889.956878115,68240.061427454,68259.943315302,943299.74816087
2022-07-11,69799.885901349,70559.916250448,68840.132951594,68900.079855863,632099.79334289
2022-07-12,68900.079855863,69050.097736898,67589.983942969,68409.961196337,465899.82152638
2022-07-13,68600.044093793,69229.938449706,68009.913513577,69100.103697243,405499.95360742
2022-07-14,69129.926529015,70619.863154717,68779.8848066,70130.045735916,665999.92421337
2022-07-15,73729.872399307,76300.058264751,73700.049567535,76229.869175833,1703699.9232129
2022-07-19,78130.095668944,78480.137391359,76729.928779284,77539.965088728,928499.95639818
2022-07-20,78359.942342096,80060.144993827,77070.029557775,79550.144446453,974799.80513672
2022-07-21,79360.061548997,80349.938571248,78540.084295628,80020.079977406,911699.77109619
2022-07-22,80010.139033482,80549.962412628,79439.890341114,80209.861634137,684899.75922262
2022-07-25,79799.873007453,80669.856221166,79550.144446453,79779.991119605,558099.83864812
2022-07-26,79660.097311067,80139.973785944,78669.91904809,79710.103271412,565699.74068736
2022-07-27,79699.861086763,79710.103271412,78380.125470669,78580.149312049,684699.91904495
2022-07-28,79360.061548997,79729.98515926,78199.983517137,78890.126018043,548099.86271426
2022-07-29,79269.990572231,80370.121699821,79040.143899079,80199.920690213,722099.9087081
2022-08-01,80199.920690213,80380.062643745,79639.914182494,80020.079977406,458199.99939831
2022-08-02,79980.014960985,80919.886022891,79930.00900064,80599.968372973,619999.83574133
2022-08-03,81500.075659184,82949.947268464,81500.075659184,81810.052365178,853799.8971607
2022-08-04,82730.041539236,82730.041539236,81750.105460909,82510.135810008,480899.78542718
2022-08-05,82720.100595312,83759.983577909,82480.011737511,83600.024752949,520399.75675803
2022-08-08,82999.953228809,84489.889854511,82909.882252043,83859.995498599,516499.88564957
2022-08-09,84239.860052786,85130.026395072,84010.013379634,85110.144507224,510399.78082416
2022-08-10,85010.132586534,85120.085451148,82639.97056247,82780.047499581,623799.78676095
2022-08-12,84369.996045973,84510.072983084,83209.918014113,84389.877933821,972199.89106442
2022-08-15,84639.907735546,85620.145054598,84439.883894166,85170.091411493,491799.70608142
2022-08-16,85299.926163955,85869.873615598,84849.87252085,85730.097919212,497799.890818
2022-08-17,86000.009608785,88230.094695738,85969.885536288,88130.082775048,855599.78660146
2022-08-18,87339.928353452,87599.899099101,86629.903964698,86629.903964698,629299.70713249
2022-08-19,86739.856829312,87439.940274142,85270.103332183,85549.95596568,571099.74097006
2022-08-22,84500.13203916,85599.961926025,83769.924521833,85209.855187189,531899.86186614
2022-08-23,84200.09627709,85289.985220031,83950.066475365,85010.132586534,494999.80460759
2022-08-24,85010.132586534,85709.914790639,83919.942402868,84219.978164938,427799.72732051
2022-08-25,84029.895267482,84689.913695891,83640.08976937,84000.07243571,354499.87716845
2022-08-26,84500.13203916,85089.961378651,84239.860052786,84930.002553692,430799.98566902
2022-08-29,82920.124436692,83450.006871914,82160.094087593,82549.899585704,604799.69970244
2022-08-30,83019.9,83049.9,81480,82790.1,525600
2022-08-31,81999.9,82370.1,81399.9,81950.1,540500
2022-09-01,81260.1,81369.9,80040,80760,609000
2022-09-02,81330,82389.9,81030,81309.9,573100
2022-09-05,81600,82140,80250,80300.1,448600
2022-09-06,80589.9,81320.1,79950,80670,427700
2022-09-07,80340,81420,80109.9,81360,554200
2022-09-08,82580.1,83480.1,81830.1,83109.9,640700
2022-09-09,84609.9,84680.1,83280,83280,784700
2022-09-12,83630.1,85340.1,83439.9,85190.1,481900
2022-09-13,84939.9,86030.1,84759.9,85100.1,388700
2022-09-14,82500,83049.9,81780,81849.9,755000
2022-09-15,81960,82449.9,81600,82449.9,348000
2022-09-16,81900,81990,80910,81369.9,423900
2022-09-20,82629.9,83130,81260.1,81990,497300
2022-09-21,81000,82239.9,80960.1,82100.1,450900
2022-09-22,81380.1,81750,80679.9,81279.9,462400
2022-09-26,80030.1,80930.1,79839.9,80600.1,601200
2022-09-27,80739.9,81330,80280,81309.9,451900
2022-09-28,80949.9,81399.9,77379.9,77870.1,998900
2022-09-29,79350,80900.1,78950.1,79560,794400
2022-09-30,78120,78450,75840,76710,1524400
2022-10-03,75210,76700.1,74250,76320,731200
2022-10-04,77979.9,78470.1,77259.9,77859.9,680300
2022-10-05,78999.9,79580.1,78170.1,78579.9,631400
2022-10-06,79050,80139.9,78609.9,79740,492800
2022-10-07,79010.1,80060.1,78819.9,79890,458400
2022-10-11,78819.9,78980.1,76770,76800,608500
2022-10-12,77079.9,78620.1,76530,78579.9,574600
2022-10-13,79320,79400.1,78039.9,78680.1,598800
2022-10-14,81200.1,85539.9,81189.9,85290,1603300
2022-10-17,84609.9,85040.1,83250,84200.1,858300
2022-10-18,85910.1,85980,84120,85149.9,855100
2022-10-19,86340,86919.9,85629.9,86109.9,720300
2022-10-20,85230,85500,84009.9,84230.1,653100
2022-10-21,83240.1,84060,82730.1,83720.1,633800
2022-10-24,84590.1,84810,82580.1,82779.9,509500
2022-10-25,83400,84189.9,82299.9,83040,649300
2022-10-26,83730,84290.1,83100,83190,465900
2022-10-27,83120.1,84230.1,82880.1,83930.1,534500
2022-10-28,82530,83240.1,81849.9,82250.1,777300
2022-10-31,83550,83580,82689.9,82989.9,502700
2022-11-01,83109.9,83289.9,82460.1,83049.9,409600
2022-11-02,82419.9,83850,81870,82950,548800
2022-11-04,83150.1,83600.1,81699.9,82599.9,693900
2022-11-07,83100,84090,82400.1,83840.1,644800
2022-11-08,84450,84999.9,83460,83499.9,597700
2022-11-09,83250,83480.1,81399.9,81440.1,575400
2022-11-10,80799.9,80979.9,79910.1,80610,517200
2022-11-11,83019.9,83390.1,81909.9,82190.1,989500
2022-11-14,81950.1,83979.9,81740.1,83450.1,622900
2022-11-15,82850.1,83420.1,82520.1,83049.9,411600
2022-11-16,83499.9,83550,81639.9,83349.9,559500
2022-11-17,82800,83100,82320,82460.1,373000
2022-11-18,82599.9,82850.1,81939.9,82359.9,408500
2022-11-21,82629.9,82800,81969.9,82160.1,297900
2022-11-22,82389.9,82629.9,81410.1,81429.9,480700
2022-11-24,81650.1,82160.1,80570.1,80570.1,548800
2022-11-25,80649.9,80679.9,79700.1,79890,428500
2022-11-28,79500,80070,78830.1,80070,545900
2022-11-29,79899.9,81600,79590,81459.9,627500
2022-11-30,81249.9,81639.9,80610,80810.1,745800
2022-12-01,82400.1,83439.9,81939.9,82779.9,759900
2022-12-02,82869.9,82890,80469.9,81360,834700
2022-12-05,81360,83900.1,80799.9,83889.9,822000
2022-12-06,83199.9,85860,83199.9,85599.9,681700
2022-12-07,84600,85290,83460,83979.9,700900
2022-12-08,83700,84150,82629.9,83619.9,594300
2022-12-09,83379.9,84399.9,83130,84159.9,752100
2022-12-12,83750.1,84020.1,83180.1,83900.1,375100
2022-12-13,84360,85220.1,84069.9,85179.9,441200
2022-12-14,85179.9,85749.9,84579.9,85239.9,463300
2022-12-15,85070.1,85500,84489.9,84570,368400
2022-12-16,83880,83990.1,80720.1,81600,1063000
2022-12-19,80520,80970,79149.9,80700,791900
2022-12-20,81000,82539.9,78450,79200,981700
2022-12-21,79200,79680,78129.9,79340.1,617700
2022-12-22,80000.1,80190,78930,79350,467800
2022-12-23,78050.1,79449.9,78020.1,79089.9,457800
2022-12-26,79100.1,80670,79080,80670,395500
2022-12-27,81560.1,82569.9,81249.9,82329.9,520700
2022-12-28,81900,82250.1,80949.9,81420,532800
2022-12-29,80559.9,80910,78860.1,78999.9,698800
2022-12-30,79850.1,80670,78900,80529.9,824700
2023-01-04,79550.1,80280,78510,79530,785100
2023-01-05,80390.1,80649.9,79530,79650,593600
2023-01-06,79970.1,80430,79260,79530,655100
2023-01-10,79899.9,80600.1,79370.1,80310,614700
2023-01-11,81200.1,81789.9,80979.9,81450,736900
2023-01-12,81099.9,81440.1,79749.9,79839.9,575100
2023-01-13,76899.9,77229.9,72560.1,73490.1,2211200
2023-01-16,71780.1,72849.9,71070,72050.1,933500
2023-01-17,73080,74630.1,72999.9,74049.9,754600
2023-01-18,74310,76100.1,73299.9,76080,1115100
2023-01-19,75489.9,76320,74400,74739.9,799000
2023-01-20,74040,75440.1,73920,75440.1,522600
2023-01-23,76490.1,77480.1,76160.1,77450.1,765700
2023-01-24,78129.9,78630,77310,77310,804500
2023-01-25,76700.1,77990.1,76659.9,77439.9,550000
2023-01-26,77670,78000,76959.9,77330.1,537600
2023-01-27,77160,78519.9,76839.9,78519.9,626600
2023-01-30,78300,78999.9,77859.9,78729.9,476400
2023-01-31,78399.9,78909.9,77990.1,78420,484900
2023-02-01,78900,79149.9,77799.9,77990.1,492300
2023-02-02,78510,80019.9,78189.9,79959.9,744700
2023-02-03,80499.9,81330,80169.9,80610,591400
2023-02-06,82100.1,83250,81480,82989.9,742300
2023-02-07,82809.9,83750.1,82380,82560,513800
2023-02-08,82100.1,82470,81129.9,81489.9,629200
2023-02-09,80930.1,81789.9,80610,81500.1,491400
2023-02-10,82620,83040,81360,81620.1,952700
2023-02-13,81009.9,81110.1,80240.1,80700,451200
2023-02-14,81999.9,82190.1,81279.9,81540,396200
2023-02-15,81969.9,82380,81450,81900,435100
2023-02-16,82740,83649.9,82539.9,83319.9,556000
2023-02-17,82539.9,83430,82470,82890,466900
2023-02-20,82530,83030.1,82389.9,82670.1,311800
2023-02-21,82260,82670.1,81369.9,81540,370900
2023-02-22,81000,81050.1,79850.1,80049.9,495700
2023-02-24,79700.1,80469.9,79110,80190,392200
2023-02-27,26485,27000,26460,26735,796400
2023-02-28,26900,27130,26790,26900,1136500
2023-03-01,26530,26920,26410,26600,1466300
2023-03-02,26900,27590,26820,27150,1990200
2023-03-03,27620,28325,27475,28200,2446500
2023-03-06,28700,28945,28445,28655,1478700
2023-03-07,28600,29125,28570,28960,1383200
2023-03-08,29110,29510,28860,29485,1420400
2023-03-09,29765,29800,29070,29235,1294600
2023-03-10,28950,29010,28625,28735,2763600
2023-03-13,28615,28935,28400,28850,1094800
2023-03-14,28500,28740,28215,28420,1499000
2023-03-15,28385,28390,27790,27940,1102300
2023-03-16,27495,27730,27250,27725,1322700
2023-03-17,28225,28250,27560,27985,1125600
2023-03-20,27985,28155,27310,27395,1031800
2023-03-22,27605,27995,27375,27870,1419900
2023-03-23,27620,27740,27315,27650,964800
2023-03-24,27540,27580,27180,27370,1103700
2023-03-27,27520,27755,27385,27645,781400
2023-03-28,27870,28020,27725,27975,798800
2023-03-29,28000,28445,27935,28355,1206800
2023-03-30,28500,28700,28335,28700,1132200
2023-03-31,28650,28995,28560,28880,2324100
2023-04-03,29070,29670,29070,29665,1573000
2023-04-04,29365,30020,29335,29970,1641300
2023-04-05,29795,30040,29280,29395,1644300
2023-04-06,29350,29610,28975,29085,1454700
2023-04-07,29350,29380,28905,29065,729100
2023-04-10,29260,29610,29235,29535,816200
2023-04-11,29810,30190,29580,29795,1745500
2023-04-12,29705,29900,29510,29635,1033400
2023-04-13,29440,30270,29390,30270,1605100
2023-04-14,32370,33220,31980,32840,4792700
2023-04-17,32900,32940,31810,31950,1987400
2023-04-18,31950,32290,31470,32120,1850400
2023-04-19,32120,32430,31900,32100,1475100
2023-04-20,32200,32680,32140,32550,1250200
2023-04-21,32500,32500,31970,31970,1138400
2023-04-24,32020,32220,31800,31870,875600
2023-04-25,32080,32300,31720,31970,937200
2023-04-26,31770,32080,31640,31720,1023400
2023-04-27,31610,31910,31600,31780,871000
2023-04-28,32000,32090,31600,32010,1320100
2023-05-01,32300,32490,32100,32100,890100
2023-05-02,32480,32580,31950,31970,1015100
2023-05-08,31860,31860,30970,30970,1306400
2023-05-09,30930,31140,30810,30870,1041100
2023-05-10,31010,31190,30930,31050,755700
2023-05-11,31070,31220,30820,31140,826500
2023-05-12,31100,31740,31070,31640,1532100
2023-05-15,31940,32190,31710,31950,785000
2023-05-16,32180,32570,32110,32270,1249300
2023-05-17,32520,33060,32430,32990,1248500
2023-05-18,33590,34050,33300,33360,1334200
2023-05-19,33820,34290,33500,34090,1530000
2023-05-22,33730,34070,33390,34070,1379700
2023-05-23,34320,34700,33770,34300,1804300
2023-05-24,33950,34090,33220,33300,1552100
2023-05-25,33090,33230,32870,33160,1034400
2023-05-26,33060,33290,32910,33110,935200
2023-05-29,34000,34000,32970,33050,1473100
2023-05-30,32980,33530,32960,33310,1083900
2023-05-31,32880,33060,32420,32680,2193000
2023-06-01,32730,32930,32360,32730,975400
2023-06-02,32800,32980,32510,32890,1010800
2023-06-05,33450,34160,33210,34160,1434600
2023-06-06,33920,34890,33870,34750,1423300
2023-06-07,34840,35270,34000,34010,2005900
2023-06-08,34320,34500,33490,33730,1556200
2023-06-09,34490,35430,34320,35280,2880200
2023-06-12,35330,35380,34620,34790,1181600
2023-06-13,35190,35880,35020,35800,1350900
2023-06-14,36480,37260,36110,36940,2050900
2023-06-15,36670,37050,36280,36570,1728500
2023-06-16,36490,37330,36170,37210,1647900
2023-06-19,37510,37550,36480,36680,1367200
2023-06-20,36690,37200,36400,37020,1330800
2023-06-21,36800,37450,36550,37210,1418000
2023-06-22,37060,37450,36840,36900,1171200
2023-06-23,37180,37360,35620,36020,2031300
2023-06-26,35840,36190,35320,35790,1066000
2023-06-27,35750,35880,35350,35750,1122600
2023-06-28,36010,36330,35650,36330,1463200
2023-06-29,36350,36850,36150,36150,1481300
2023-06-30,36010,36830,35870,36720,1500200
2023-07-03,36980,37080,36500,36890,1242600
2023-07-04,36500,36690,36290,36630,1187300
2023-07-05,35800,35930,35450,35700,1882700
2023-07-06,35500,35540,34620,34830,1744800
2023-07-07,34250,35040,34230,34560,1767700
2023-07-10,34490,35080,34190,34650,2028700
2023-07-11,34860,34970,34350,34630,1145400
2023-07-12,34940,35040,34510,34860,1373700
2023-07-13,35110,35530,34980,35450,1313300
2023-07-14,35780,36480,34570,34710,4199900
2023-07-18,34640,34880,34090,34260,1653600
2023-07-19,34540,34840,34290,34740,1381000
2023-07-20,34690,34810,34130,34160,1262000
2023-07-21,34150,34170,33520,33860,1381500
2023-07-24,34250,34890,34200,34630,1474900
2023-07-25,34500,34500,33940,34190,1143400
2023-07-26,34010,34290,33730,34240,1020100
2023-07-27,34180,35140,34160,34910,1579800
2023-07-28,34210,34890,33610,34870,2926900
2023-07-31,35210,36000,35120,35560,2548200
2023-08-01,35740,36040,35610,35930,1641500
2023-08-02,35600,35610,34440,34530,2074000
2023-08-03,34210,34590,34070,34140,1695500
